Date,Currency,Duration,Fixing_bid,Fixing_ask
11/22/16,RON,270,0.56,1.07
11/23/16,RON,270,0.56,1.07
11/24/16,RON,270,0.56,1.09
11/25/16,RON,270,0.56,1.08
11/26/16,RON,270,0.56,1.08
11/27/16,RON,270,0.56,1.08
11/28/16,RON,270,0.56,1.08
11/29/16,RON,270,0.56,1.09
11/30/16,RON,270,0.56,1.09
12/1/16,RON,270,0.56,1.09
12/2/16,RON,270,0.56,1.08
12/3/16,RON,270,0.56,1.08
12/4/16,RON,270,0.56,1.08
12/5/16,RON,270,0.58,1.1
12/6/16,RON,270,0.59,1.11
12/7/16,RON,270,0.59,1.1
12/8/16,RON,270,0.58,1.1
12/9/16,RON,270,0.58,1.1
12/10/16,RON,270,0.58,1.1
12/11/16,RON,270,0.58,1.1
12/12/16,RON,270,0.59,1.1
12/13/16,RON,270,0.59,1.12
12/14/16,RON,270,0.59,1.1
12/15/16,RON,270,0.59,1.1
12/16/16,RON,270,0.61,1.13
12/17/16,RON,270,0.61,1.13
12/18/16,RON,270,0.61,1.13
12/19/16,RON,270,0.62,1.14
12/20/16,RON,270,0.64,1.16
12/21/16,RON,270,0.63,1.15
12/22/16,RON,270,0.64,1.16
12/23/16,RON,270,0.64,1.16
12/24/16,RON,270,0.64,1.16
12/25/16,RON,270,0.64,1.16
12/26/16,RON,270,0.64,1.16
12/27/16,RON,270,0.65,1.19
12/28/16,RON,270,0.65,1.2
12/29/16,RON,270,0.65,1.19
12/30/16,RON,270,0.65,1.19
12/31/16,RON,270,0.65,1.19
1/1/17,RON,270,0.65,1.19
1/2/17,RON,270,0.65,1.19
1/3/17,RON,270,0.65,1.19
1/4/17,RON,270,0.65,1.18
1/5/17,RON,270,0.65,1.18
1/6/17,RON,270,0.65,1.17
1/7/17,RON,270,0.65,1.17
1/8/17,RON,270,0.65,1.17
1/9/17,RON,270,0.64,1.15
1/10/17,RON,270,0.64,1.15
1/11/17,RON,270,0.64,1.15
1/12/17,RON,270,0.64,1.15
1/13/17,RON,270,0.64,1.16
1/14/17,RON,270,0.64,1.16
1/15/17,RON,270,0.64,1.16
1/16/17,RON,270,0.64,1.16
1/17/17,RON,270,0.64,1.16
1/18/17,RON,270,0.64,1.15
1/19/17,RON,270,0.65,1.15
1/20/17,RON,270,0.65,1.15
1/21/17,RON,270,0.65,1.15
1/22/17,RON,270,0.65,1.15
1/23/17,RON,270,0.65,1.15
1/24/17,RON,270,0.65,1.15
1/25/17,RON,270,0.65,1.15
1/26/17,RON,270,0.65,1.14
1/27/17,RON,270,0.64,1.13
1/28/17,RON,270,0.64,1.13
1/29/17,RON,270,0.64,1.13
1/30/17,RON,270,0.64,1.13
1/31/17,RON,270,0.63,1.13
2/1/17,RON,270,0.63,1.15
2/2/17,RON,270,0.64,1.16
2/3/17,RON,270,0.64,1.16
2/4/17,RON,270,0.64,1.16
2/5/17,RON,270,0.64,1.16
2/6/17,RON,270,0.64,1.17
2/7/17,RON,270,0.64,1.17
2/8/17,RON,270,0.64,1.17
2/9/17,RON,270,0.63,1.16
2/10/17,RON,270,0.64,1.17
2/11/17,RON,270,0.64,1.17
2/12/17,RON,270,0.64,1.17
2/13/17,RON,270,0.64,1.15
2/14/17,RON,270,0.64,1.15
2/15/17,RON,270,0.64,1.15
2/16/17,RON,270,0.64,1.15
2/17/17,RON,270,0.64,1.15
2/18/17,RON,270,0.64,1.15
2/19/17,RON,270,0.64,1.15
2/20/17,RON,270,0.64,1.16
2/21/17,RON,270,0.65,1.16
1/1/12,RON,360,5.91,6.66
1/2/12,RON,360,5.91,6.66
1/3/12,RON,360,5.91,6.66
1/4/12,RON,360,5.87,6.62
1/5/12,RON,360,5.82,6.57
1/6/12,RON,360,5.71,6.46
1/7/12,RON,360,5.71,6.46
1/8/12,RON,360,5.71,6.46
1/9/12,RON,360,5.69,6.44
1/10/12,RON,360,5.64,6.39
1/11/12,RON,360,5.6,6.35
1/12/12,RON,360,5.6,6.35
1/13/12,RON,360,5.56,6.31
1/14/12,RON,360,5.56,6.31
1/15/12,RON,360,5.56,6.31
1/16/12,RON,360,5.54,6.29
1/17/12,RON,360,5.53,6.28
1/18/12,RON,360,5.51,6.26
1/19/12,RON,360,5.53,6.28
1/20/12,RON,360,5.52,6.27
1/21/12,RON,360,5.52,6.27
1/22/12,RON,360,5.52,6.27
1/23/12,RON,360,5.51,6.26
1/24/12,RON,360,5.49,6.24
1/25/12,RON,360,5.49,6.24
1/26/12,RON,360,5.49,6.24
1/27/12,RON,360,5.49,6.24
1/28/12,RON,360,5.49,6.24
1/29/12,RON,360,5.49,6.24
1/30/12,RON,360,5.48,6.23
1/31/12,RON,360,5.47,6.22
2/1/12,RON,360,5.48,6.23
2/2/12,RON,360,5.44,6.19
2/3/12,RON,360,5.35,6.1
2/4/12,RON,360,5.35,6.1
2/5/12,RON,360,5.35,6.1
2/6/12,RON,360,5.29,6.04
2/7/12,RON,360,5.19,5.94
2/8/12,RON,360,5.18,5.93
2/9/12,RON,360,5.17,5.92
2/10/12,RON,360,5.16,5.91
2/11/12,RON,360,5.16,5.91
2/12/12,RON,360,5.16,5.91
2/13/12,RON,360,5.15,5.9
2/14/12,RON,360,5.11,5.86
2/15/12,RON,360,5.11,5.86
2/16/12,RON,360,5.09,5.84
2/17/12,RON,360,5.11,5.87
2/18/12,RON,360,5.11,5.87
2/19/12,RON,360,5.11,5.87
2/20/12,RON,360,5.11,5.86
2/21/12,RON,360,5.11,5.86
2/22/12,RON,360,5.11,5.86
2/23/12,RON,360,5.11,5.86
2/24/12,RON,360,5.09,5.85
2/25/12,RON,360,5.09,5.85
2/26/12,RON,360,5.09,5.85
2/27/12,RON,360,5.07,5.81
2/28/12,RON,360,5.01,5.76
2/29/12,RON,360,5.01,5.76
3/1/12,RON,360,5,5.75
3/2/12,RON,360,4.98,5.73
3/3/12,RON,360,4.98,5.73
3/4/12,RON,360,4.98,5.73
3/5/12,RON,360,4.99,5.74
3/6/12,RON,360,4.97,5.72
3/7/12,RON,360,4.94,5.69
3/8/12,RON,360,4.93,5.68
3/9/12,RON,360,4.91,5.66
3/10/12,RON,360,4.91,5.66
3/11/12,RON,360,4.91,5.66
3/12/12,RON,360,4.88,5.63
3/13/12,RON,360,4.86,5.61
3/14/12,RON,360,4.8,5.55
3/15/12,RON,360,4.8,5.55
3/16/12,RON,360,4.79,5.54
3/17/12,RON,360,4.79,5.54
3/18/12,RON,360,4.79,5.54
3/19/12,RON,360,4.81,5.56
3/20/12,RON,360,4.82,5.57
3/21/12,RON,360,4.8,5.55
3/22/12,RON,360,4.82,5.57
3/23/12,RON,360,4.81,5.56
3/24/12,RON,360,4.81,5.56
3/25/12,RON,360,4.81,5.56
3/26/12,RON,360,4.84,5.59
3/27/12,RON,360,4.79,5.54
3/28/12,RON,360,4.78,5.53
3/29/12,RON,360,4.77,5.52
3/30/12,RON,360,4.72,5.47
3/31/12,RON,360,4.72,5.47
4/1/12,RON,360,4.72,5.47
4/2/12,RON,360,4.69,5.44
4/3/12,RON,360,4.71,5.46
4/4/12,RON,360,4.67,5.42
4/5/12,RON,360,4.63,5.38
4/6/12,RON,360,4.6,5.35
4/7/12,RON,360,4.6,5.35
4/8/12,RON,360,4.6,5.35
4/9/12,RON,360,4.59,5.34
4/10/12,RON,360,4.53,5.28
4/11/12,RON,360,4.5,5.24
4/12/12,RON,360,4.48,5.23
4/13/12,RON,360,4.48,5.23
4/14/12,RON,360,4.48,5.23
4/15/12,RON,360,4.48,5.23
4/16/12,RON,360,4.48,5.23
4/17/12,RON,360,4.48,5.23
4/18/12,RON,360,4.51,5.26
4/19/12,RON,360,4.5,5.25
4/20/12,RON,360,4.49,5.24
4/21/12,RON,360,4.49,5.24
4/22/12,RON,360,4.49,5.24
4/23/12,RON,360,4.48,5.23
4/24/12,RON,360,4.47,5.22
4/25/12,RON,360,4.45,5.2
4/26/12,RON,360,4.45,5.2
4/27/12,RON,360,4.47,5.22
4/28/12,RON,360,4.47,5.22
4/29/12,RON,360,4.47,5.22
4/30/12,RON,360,4.48,5.23
5/1/12,RON,360,4.48,5.23
5/2/12,RON,360,4.51,5.26
5/3/12,RON,360,4.49,5.24
5/4/12,RON,360,4.5,5.25
5/5/12,RON,360,4.5,5.25
5/6/12,RON,360,4.5,5.25
5/7/12,RON,360,4.48,5.23
5/8/12,RON,360,4.47,5.22
5/9/12,RON,360,4.46,5.21
5/10/12,RON,360,4.46,5.21
5/11/12,RON,360,4.46,5.21
5/12/12,RON,360,4.46,5.21
5/13/12,RON,360,4.46,5.21
5/14/12,RON,360,4.46,5.21
5/15/12,RON,360,4.49,5.24
5/16/12,RON,360,4.58,5.33
5/17/12,RON,360,4.63,5.38
5/18/12,RON,360,4.68,5.43
5/19/12,RON,360,4.68,5.43
5/20/12,RON,360,4.68,5.43
5/21/12,RON,360,4.67,5.42
5/22/12,RON,360,4.64,5.39
5/23/12,RON,360,4.64,5.39
5/24/12,RON,360,4.71,5.46
5/25/12,RON,360,4.71,5.46
5/26/12,RON,360,4.71,5.46
5/27/12,RON,360,4.71,5.46
5/28/12,RON,360,4.7,5.45
5/29/12,RON,360,4.68,5.43
5/30/12,RON,360,4.69,5.44
5/31/12,RON,360,4.7,5.45
6/1/12,RON,360,4.7,5.45
6/2/12,RON,360,4.7,5.45
6/3/12,RON,360,4.7,5.45
6/4/12,RON,360,4.7,5.45
6/5/12,RON,360,4.73,5.48
6/6/12,RON,360,4.73,5.48
6/7/12,RON,360,4.73,5.48
6/8/12,RON,360,4.73,5.48
6/9/12,RON,360,4.73,5.48
6/10/12,RON,360,4.73,5.48
6/11/12,RON,360,4.73,5.48
6/12/12,RON,360,4.73,5.48
6/13/12,RON,360,4.73,5.48
6/14/12,RON,360,4.74,5.48
6/15/12,RON,360,4.74,5.48
6/16/12,RON,360,4.74,5.48
6/17/12,RON,360,4.74,5.48
6/18/12,RON,360,4.73,5.48
6/19/12,RON,360,4.71,5.45
6/20/12,RON,360,4.73,5.46
6/21/12,RON,360,4.74,5.47
6/22/12,RON,360,4.75,5.49
6/23/12,RON,360,4.75,5.49
6/24/12,RON,360,4.75,5.49
6/25/12,RON,360,4.76,5.5
6/26/12,RON,360,4.76,5.51
6/27/12,RON,360,4.74,5.48
6/28/12,RON,360,4.77,5.48
6/29/12,RON,360,4.74,5.48
6/30/12,RON,360,4.74,5.48
7/1/12,RON,360,4.74,5.48
7/2/12,RON,360,4.75,5.49
7/3/12,RON,360,4.74,5.48
7/4/12,RON,360,4.77,5.51
7/5/12,RON,360,4.78,5.52
7/6/12,RON,360,4.8,5.53
7/7/12,RON,360,4.8,5.53
7/8/12,RON,360,4.8,5.53
7/9/12,RON,360,4.9,5.62
7/10/12,RON,360,4.88,5.6
7/11/12,RON,360,4.84,5.58
7/12/12,RON,360,4.83,5.56
7/13/12,RON,360,4.81,5.54
7/14/12,RON,360,4.81,5.54
7/15/12,RON,360,4.81,5.54
7/16/12,RON,360,4.83,5.56
7/17/12,RON,360,4.83,5.56
7/18/12,RON,360,4.86,5.58
7/19/12,RON,360,4.88,5.61
7/20/12,RON,360,4.89,5.61
7/21/12,RON,360,4.89,5.61
7/22/12,RON,360,4.89,5.61
7/23/12,RON,360,4.91,5.64
7/24/12,RON,360,4.95,5.68
7/25/12,RON,360,4.92,5.64
7/26/12,RON,360,4.92,5.65
7/27/12,RON,360,4.93,5.65
7/28/12,RON,360,4.93,5.65
7/29/12,RON,360,4.93,5.65
7/30/12,RON,360,4.93,5.65
7/31/12,RON,360,4.88,5.61
8/1/12,RON,360,4.92,5.64
8/2/12,RON,360,4.93,5.64
8/3/12,RON,360,4.94,5.66
8/4/12,RON,360,4.94,5.66
8/5/12,RON,360,4.94,5.66
8/6/12,RON,360,4.96,5.68
8/7/12,RON,360,5.08,5.81
8/8/12,RON,360,5.08,5.81
8/9/12,RON,360,5.09,5.82
8/10/12,RON,360,5.1,5.83
8/11/12,RON,360,5.1,5.83
8/12/12,RON,360,5.1,5.83
8/13/12,RON,360,5.16,5.87
8/14/12,RON,360,5.41,6.16
8/15/12,RON,360,5.41,6.16
8/16/12,RON,360,5.47,6.22
8/17/12,RON,360,5.44,6.19
8/18/12,RON,360,5.44,6.19
8/19/12,RON,360,5.44,6.19
8/20/12,RON,360,5.44,6.19
8/21/12,RON,360,5.45,6.2
8/22/12,RON,360,5.47,6.22
8/23/12,RON,360,5.52,6.27
8/24/12,RON,360,5.52,6.27
8/25/12,RON,360,5.52,6.27
8/26/12,RON,360,5.52,6.27
8/27/12,RON,360,5.51,6.26
8/28/12,RON,360,5.49,6.24
8/29/12,RON,360,5.46,6.21
8/30/12,RON,360,5.46,6.21
8/31/12,RON,360,5.46,6.21
9/1/12,RON,360,5.46,6.21
9/2/12,RON,360,5.46,6.21
9/3/12,RON,360,5.48,6.23
9/4/12,RON,360,5.46,6.21
9/5/12,RON,360,5.47,6.22
9/6/12,RON,360,5.47,6.22
9/7/12,RON,360,5.46,6.21
9/8/12,RON,360,5.46,6.21
9/9/12,RON,360,5.46,6.21
9/10/12,RON,360,5.46,6.21
9/11/12,RON,360,5.43,6.18
9/12/12,RON,360,5.43,6.18
9/13/12,RON,360,5.42,6.17
9/14/12,RON,360,5.43,6.18
9/15/12,RON,360,5.43,6.18
9/16/12,RON,360,5.43,6.18
9/17/12,RON,360,5.43,6.18
9/18/12,RON,360,5.38,6.13
9/19/12,RON,360,5.36,6.11
9/20/12,RON,360,5.37,6.12
9/21/12,RON,360,5.36,6.11
9/22/12,RON,360,5.36,6.11
9/23/12,RON,360,5.36,6.11
9/24/12,RON,360,5.37,6.12
9/25/12,RON,360,5.38,6.13
9/26/12,RON,360,5.38,6.13
9/27/12,RON,360,5.37,6.12
9/28/12,RON,360,5.36,6.11
9/29/12,RON,360,5.36,6.11
9/30/12,RON,360,5.36,6.11
10/1/12,RON,360,5.38,6.13
10/2/12,RON,360,5.38,6.13
10/3/12,RON,360,5.38,6.13
10/4/12,RON,360,5.38,6.13
10/5/12,RON,360,5.38,6.13
10/6/12,RON,360,5.38,6.13
10/7/12,RON,360,5.38,6.13
10/8/12,RON,360,5.39,6.14
10/9/12,RON,360,5.41,6.16
10/10/12,RON,360,5.43,6.18
10/11/12,RON,360,5.44,6.19
10/12/12,RON,360,5.45,6.2
10/13/12,RON,360,5.45,6.2
10/14/12,RON,360,5.45,6.2
10/15/12,RON,360,5.44,6.19
10/16/12,RON,360,5.44,6.19
10/17/12,RON,360,5.44,6.19
10/18/12,RON,360,5.44,6.19
10/19/12,RON,360,5.44,6.19
10/20/12,RON,360,5.44,6.19
10/21/12,RON,360,5.44,6.19
10/22/12,RON,360,5.43,6.18
10/23/12,RON,360,5.44,6.19
10/24/12,RON,360,5.44,6.19
10/25/12,RON,360,5.43,6.18
10/26/12,RON,360,5.44,6.19
10/27/12,RON,360,5.44,6.19
10/28/12,RON,360,5.44,6.19
10/29/12,RON,360,5.4,6.15
10/30/12,RON,360,5.4,6.15
10/31/12,RON,360,5.4,6.15
11/1/12,RON,360,5.39,6.14
11/2/12,RON,360,5.42,6.17
11/3/12,RON,360,5.42,6.17
11/4/12,RON,360,5.42,6.17
11/5/12,RON,360,5.42,6.17
11/6/12,RON,360,5.42,6.17
11/7/12,RON,360,5.41,6.16
11/8/12,RON,360,5.41,6.16
11/9/12,RON,360,5.42,6.17
11/10/12,RON,360,5.42,6.17
11/11/12,RON,360,5.42,6.17
11/12/12,RON,360,5.43,6.18
11/13/12,RON,360,5.44,6.19
11/14/12,RON,360,5.45,6.2
11/15/12,RON,360,5.44,6.19
11/16/12,RON,360,5.45,6.2
11/17/12,RON,360,5.45,6.2
11/18/12,RON,360,5.45,6.2
11/19/12,RON,360,5.44,6.19
11/20/12,RON,360,5.44,6.19
11/21/12,RON,360,5.43,6.18
11/22/12,RON,360,5.48,6.23
11/23/12,RON,360,5.5,6.25
11/24/12,RON,360,5.5,6.25
11/25/12,RON,360,5.5,6.25
11/26/12,RON,360,5.48,6.23
11/27/12,RON,360,5.48,6.23
11/28/12,RON,360,5.55,6.3
11/29/12,RON,360,5.58,6.33
11/30/12,RON,360,5.58,6.33
12/1/12,RON,360,5.58,6.33
12/2/12,RON,360,5.58,6.33
12/3/12,RON,360,5.63,6.38
12/4/12,RON,360,5.63,6.38
12/5/12,RON,360,5.61,6.36
12/6/12,RON,360,5.61,6.36
12/7/12,RON,360,5.61,6.36
12/8/12,RON,360,5.61,6.36
12/9/12,RON,360,5.61,6.36
12/10/12,RON,360,5.61,6.36
12/11/12,RON,360,5.6,6.35
12/12/12,RON,360,5.6,6.35
12/13/12,RON,360,5.6,6.35
12/14/12,RON,360,5.6,6.35
12/15/12,RON,360,5.6,6.35
12/16/12,RON,360,5.6,6.35
12/17/12,RON,360,5.61,6.36
12/18/12,RON,360,5.57,6.32
12/19/12,RON,360,5.53,6.28
12/20/12,RON,360,5.53,6.28
12/21/12,RON,360,5.56,6.31
12/22/12,RON,360,5.56,6.31
12/23/12,RON,360,5.56,6.31
12/24/12,RON,360,5.54,6.29
12/25/12,RON,360,5.54,6.29
12/26/12,RON,360,5.54,6.29
12/27/12,RON,360,5.54,6.29
12/28/12,RON,360,5.56,6.31
12/29/12,RON,360,5.56,6.31
12/30/12,RON,360,5.56,6.31
12/31/12,RON,360,5.55,6.3
1/1/13,RON,360,5.55,6.3
1/2/13,RON,360,5.55,6.3
1/3/13,RON,360,5.54,6.29
1/4/13,RON,360,5.54,6.29
1/5/13,RON,360,5.54,6.29
1/6/13,RON,360,5.54,6.29
1/7/13,RON,360,5.54,6.29
1/8/13,RON,360,5.5,6.25
1/9/13,RON,360,5.48,6.23
1/10/13,RON,360,5.5,6.25
1/11/13,RON,360,5.5,6.25
1/13/13,RON,360,5.5,6.25
1/14/13,RON,360,5.49,6.24
1/15/13,RON,360,5.45,6.2
1/16/13,RON,360,5.39,6.14
1/17/13,RON,360,5.35,6.1
1/18/13,RON,360,5.34,6.09
1/19/13,RON,360,5.34,6.09
1/20/13,RON,360,5.34,6.09
1/21/13,RON,360,5.35,6.1
1/22/13,RON,360,5.34,6.09
1/23/13,RON,360,5.34,6.09
1/24/13,RON,360,5.33,6.08
1/25/13,RON,360,5.31,6.06
1/26/13,RON,360,5.31,6.06
1/27/13,RON,360,5.31,6.06
1/28/13,RON,360,5.31,6.06
1/29/13,RON,360,5.32,6.07
1/30/13,RON,360,5.34,6.09
1/31/13,RON,360,5.32,6.07
2/1/13,RON,360,5.31,6.06
2/2/13,RON,360,5.31,6.06
2/3/13,RON,360,5.31,6.06
2/4/13,RON,360,5.34,6.09
2/5/13,RON,360,5.33,6.08
2/6/13,RON,360,5.32,6.07
2/7/13,RON,360,5.3,6.05
2/8/13,RON,360,5.28,6.03
2/9/13,RON,360,5.28,6.03
2/10/13,RON,360,5.28,6.03
2/11/13,RON,360,5.29,6.04
2/12/13,RON,360,5.28,6.03
2/13/13,RON,360,5.28,6.03
2/14/13,RON,360,5.26,6.01
2/15/13,RON,360,5.25,6
2/16/13,RON,360,5.25,6
2/17/13,RON,360,5.25,6
2/18/13,RON,360,5.27,6.02
2/19/13,RON,360,5.25,6
2/20/13,RON,360,5.23,5.98
2/21/13,RON,360,5.22,5.97
2/22/13,RON,360,5.22,5.97
2/23/13,RON,360,5.22,5.97
2/24/13,RON,360,5.22,5.97
2/25/13,RON,360,5.22,5.97
2/26/13,RON,360,5.22,5.97
2/27/13,RON,360,5.18,5.93
2/28/13,RON,360,5.16,5.91
3/1/13,RON,360,5.16,5.91
3/2/13,RON,360,5.16,5.91
3/3/13,RON,360,5.16,5.91
3/4/13,RON,360,5.16,5.91
3/5/13,RON,360,5.15,5.9
3/6/13,RON,360,5.12,5.86
3/7/13,RON,360,5.11,5.86
3/8/13,RON,360,5.04,5.79
3/9/13,RON,360,5.04,5.79
3/10/13,RON,360,5.04,5.79
3/11/13,RON,360,4.99,5.74
3/12/13,RON,360,4.86,5.61
3/13/13,RON,360,4.8,5.55
3/14/13,RON,360,4.79,5.54
3/15/13,RON,360,4.76,5.51
3/16/13,RON,360,4.76,5.51
3/17/13,RON,360,4.76,5.51
3/18/13,RON,360,4.77,5.52
3/19/13,RON,360,4.76,5.51
3/20/13,RON,360,4.79,5.54
3/21/13,RON,360,4.79,5.54
3/22/13,RON,360,4.79,5.54
3/23/13,RON,360,4.79,5.54
3/24/13,RON,360,4.79,5.54
3/25/13,RON,360,4.8,5.55
3/26/13,RON,360,4.78,5.53
3/27/13,RON,360,4.76,5.51
3/28/13,RON,360,4.76,5.51
3/29/13,RON,360,4.76,5.51
3/30/13,RON,360,4.76,5.51
3/31/13,RON,360,4.76,5.51
4/1/13,RON,360,4.75,5.5
4/2/13,RON,360,4.75,5.5
4/3/13,RON,360,4.7,5.45
4/4/13,RON,360,4.59,5.34
4/5/13,RON,360,4.55,5.3
4/6/13,RON,360,4.55,5.3
4/7/13,RON,360,4.55,5.3
4/8/13,RON,360,4.56,5.31
4/9/13,RON,360,4.51,5.26
4/10/13,RON,360,4.51,5.26
4/11/13,RON,360,4.46,5.21
4/12/13,RON,360,4.46,5.21
4/13/13,RON,360,4.46,5.21
4/14/13,RON,360,4.46,5.21
4/15/13,RON,360,4.46,5.21
4/16/13,RON,360,4.46,5.21
4/17/13,RON,360,4.42,5.17
4/18/13,RON,360,4.41,5.16
4/19/13,RON,360,4.42,5.17
4/20/13,RON,360,4.42,5.17
4/21/13,RON,360,4.42,5.17
4/22/13,RON,360,4.43,5.18
4/23/13,RON,360,4.42,5.17
4/24/13,RON,360,4.39,5.14
4/25/13,RON,360,4.33,5.08
4/26/13,RON,360,4.29,5.04
4/27/13,RON,360,4.29,5.04
4/28/13,RON,360,4.29,5.04
4/29/13,RON,360,4.29,5.04
4/30/13,RON,360,4.29,5.04
5/1/13,RON,360,4.29,5.04
5/2/13,RON,360,4.26,5.01
5/3/13,RON,360,4.24,4.99
5/4/13,RON,360,4.24,4.99
5/5/13,RON,360,4.24,4.99
5/6/13,RON,360,4.24,4.99
5/7/13,RON,360,4.19,4.94
5/8/13,RON,360,4.13,4.88
5/9/13,RON,360,4.06,4.81
5/10/13,RON,360,3.93,4.68
5/11/13,RON,360,3.93,4.68
5/12/13,RON,360,3.93,4.68
5/13/13,RON,360,3.92,4.67
5/14/13,RON,360,3.91,4.66
5/15/13,RON,360,3.92,4.67
5/16/13,RON,360,3.92,4.67
5/17/13,RON,360,3.91,4.66
5/18/13,RON,360,3.91,4.66
5/19/13,RON,360,3.91,4.66
5/20/13,RON,360,3.94,4.69
5/21/13,RON,360,3.93,4.68
5/22/13,RON,360,3.91,4.66
5/23/13,RON,360,3.93,4.68
5/24/13,RON,360,3.93,4.68
5/25/13,RON,360,3.93,4.68
5/26/13,RON,360,3.93,4.68
5/27/13,RON,360,3.9,4.65
5/28/13,RON,360,3.88,4.63
5/29/13,RON,360,3.84,4.59
5/30/13,RON,360,3.84,4.59
5/31/13,RON,360,3.84,4.59
6/1/13,RON,360,3.84,4.59
6/2/13,RON,360,3.84,4.59
6/3/13,RON,360,3.86,4.61
6/4/13,RON,360,3.84,4.59
6/5/13,RON,360,3.84,4.59
6/6/13,RON,360,3.86,4.61
6/7/13,RON,360,4.02,4.77
6/8/13,RON,360,4.02,4.77
6/9/13,RON,360,4.02,4.77
6/10/13,RON,360,4.18,4.93
6/11/13,RON,360,4.08,4.83
6/12/13,RON,360,4.02,4.77
6/13/13,RON,360,4.06,4.81
6/14/13,RON,360,4.04,4.79
6/15/13,RON,360,4.04,4.79
6/16/13,RON,360,4.04,4.79
6/17/13,RON,360,4,4.75
6/18/13,RON,360,4.02,4.77
6/19/13,RON,360,4.03,4.78
6/20/13,RON,360,4.08,4.83
6/21/13,RON,360,4.08,4.83
6/22/13,RON,360,4.08,4.83
6/23/13,RON,360,4.08,4.83
6/24/13,RON,360,4.08,4.83
6/25/13,RON,360,4.08,4.83
6/26/13,RON,360,4.07,4.82
6/27/13,RON,360,4.07,4.82
6/28/13,RON,360,4.07,4.82
6/29/13,RON,360,4.07,4.82
6/30/13,RON,360,4.07,4.82
7/1/13,RON,360,4.06,4.81
7/2/13,RON,360,4.06,4.81
7/3/13,RON,360,4.06,4.81
7/4/13,RON,360,4.05,4.8
7/5/13,RON,360,4.05,4.8
7/6/13,RON,360,4.05,4.8
7/7/13,RON,360,4.05,4.8
7/8/13,RON,360,4.06,4.81
7/9/13,RON,360,4.05,4.8
7/10/13,RON,360,4.03,4.78
7/11/13,RON,360,3.97,4.72
7/12/13,RON,360,3.97,4.72
7/13/13,RON,360,3.97,4.72
7/14/13,RON,360,3.97,4.72
7/15/13,RON,360,3.96,4.71
7/16/13,RON,360,3.95,4.7
7/17/13,RON,360,3.98,4.73
7/18/13,RON,360,3.98,4.73
7/19/13,RON,360,3.98,4.73
7/20/13,RON,360,3.98,4.73
7/21/13,RON,360,3.98,4.73
7/22/13,RON,360,3.98,4.73
7/23/13,RON,360,3.98,4.73
7/24/13,RON,360,3.98,4.73
7/25/13,RON,360,3.98,4.73
7/26/13,RON,360,3.98,4.73
7/27/13,RON,360,3.98,4.73
7/28/13,RON,360,3.98,4.73
7/29/13,RON,360,3.99,4.74
7/30/13,RON,360,3.99,4.74
7/31/13,RON,360,3.97,4.72
8/1/13,RON,360,3.96,4.71
8/2/13,RON,360,3.96,4.71
8/3/13,RON,360,3.96,4.71
8/4/13,RON,360,3.96,4.71
8/5/13,RON,360,3.93,4.68
8/6/13,RON,360,3.81,4.56
8/7/13,RON,360,3.71,4.46
8/8/13,RON,360,3.59,4.34
8/9/13,RON,360,3.53,4.28
8/10/13,RON,360,3.53,4.28
8/11/13,RON,360,3.53,4.28
8/12/13,RON,360,3.5,4.25
8/13/13,RON,360,3.45,4.2
8/14/13,RON,360,3.43,4.18
8/15/13,RON,360,3.43,4.18
8/16/13,RON,360,3.4,4.15
8/17/13,RON,360,3.4,4.15
8/18/13,RON,360,3.4,4.15
8/19/13,RON,360,3.4,4.15
8/20/13,RON,360,3.4,4.15
8/21/13,RON,360,3.39,4.14
8/22/13,RON,360,3.38,4.13
8/23/13,RON,360,3.37,4.12
8/24/13,RON,360,3.37,4.12
8/25/13,RON,360,3.37,4.12
8/26/13,RON,360,3.38,4.13
8/27/13,RON,360,3.38,4.13
8/28/13,RON,360,3.38,4.13
8/29/13,RON,360,3.41,4.16
8/30/13,RON,360,3.41,4.16
8/31/13,RON,360,3.41,4.16
9/1/13,RON,360,3.41,4.16
9/2/13,RON,360,3.41,4.16
9/3/13,RON,360,3.4,4.15
9/4/13,RON,360,3.4,4.15
9/5/13,RON,360,3.4,4.15
9/6/13,RON,360,3.4,4.15
9/7/13,RON,360,3.4,4.15
9/8/13,RON,360,3.4,4.15
9/9/13,RON,360,3.41,4.16
9/10/13,RON,360,3.41,4.16
9/11/13,RON,360,3.42,4.17
9/12/13,RON,360,3.41,4.16
9/13/13,RON,360,3.4,4.15
9/14/13,RON,360,3.4,4.15
9/15/13,RON,360,3.4,4.15
9/16/13,RON,360,3.39,4.14
9/17/13,RON,360,3.37,4.12
9/18/13,RON,360,3.32,4.07
9/19/13,RON,360,3.29,4.04
9/20/13,RON,360,3.27,4.02
9/21/13,RON,360,3.27,4.02
9/22/13,RON,360,3.27,4.02
9/23/13,RON,360,3.27,4.02
9/24/13,RON,360,3.15,3.9
9/25/13,RON,360,3.14,3.89
9/26/13,RON,360,3.16,3.91
9/27/13,RON,360,3.13,3.88
9/28/13,RON,360,3.13,3.88
9/29/13,RON,360,3.13,3.88
9/30/13,RON,360,3.13,3.88
10/1/13,RON,360,3.12,3.87
10/2/13,RON,360,3.08,3.83
10/3/13,RON,360,3.1,3.85
10/4/13,RON,360,3.08,3.83
10/5/13,RON,360,3.08,3.83
10/6/13,RON,360,3.08,3.83
